31010	2259	1373587200	OM 2013
18281	103688	1326931200	VTC Fall 2012
26224	960	1352592000	EuroGP 2013
23901	103689	1338768000	CMIT 2012
29369	103690	1367539200	SS-ICPC 2013
22950	103691	1346803200	EGC-M (PhD session) 2012
42870	103692	1422748800	C&T 2015
37005	103693	1397606400	Sense of Belonging 2014
33972	103694	1389744000	ICGWBT 2014
14985	100518	1329696000	ICIFE 2012
21458	103695	1333843200	AISB/IACAP 2012
12475	554	1302220800	CONCUR 2011
4332	103696	1233360000	ICCNS 2009
17084	103697	1313712000	CRC 2012
20773	100651	1327449600	IJCTCM 2012
29162	103698	1367884800	VINCI 2013
9126	103699	1270598400	SEG 2010
33260	817	1386720000	ECOOP 2014
8889	103700	1277942400	CCLR 2010
23779	101908	1339286400	IJCCSA 2012
18637	2006	1319760000	MBMV 2012
42559	103701	1423958400	GBRAIN 2015
9158	103702	1271289600	perspeGKtive 2010
22321	103703	1335052800	EISRC 2012
42828	103704	1417392000	mbwns 2015
27315	103705	1359676800	ACAH 2013
4809	2178	1237075200	NBiS 2009
35387	103706	1391126400	ASWEC-DS 2014
31504	103707	1379203200	Audio Engineering Society 53rd conferenc 2014
41067	103708	1421366400	IFS@IFSA-EUSFLAT2015 2015
1188	242	1186444800	ASPLOS 2008
4101	103709	1236297600	ILPNLP 2009
37281	101370	1406851200	ICDM 2014
11533	101186	1285804800	WTA 2011
12552	103710	1291939200	ASCC 2011
30332	103711	1369008000	IWWIP 2013
14226	3122	1295049600	WOCC 2011
6992	103712	1259971200	ijmit 2009
38577	103713	1417392000	Sustainable Scheduling 2014
7768	103714	1267401600	ICCIC 2010
13384	103715	1294617600	ICBBT 2011
10171	103716	1280016000	MIPR 2010
23045	103717	1336262400	WEISS 2012
41612	103718	1421625600	SEEL 2015
18416	103719	1320624000	BPSAA  2012
27008	100206	1353801600	2012 2013
40377	103720	1414281600	ACM AsiaCCS 2015
33453	2888	1395187200	UAI 2014
9072	100705	1271289600	SocialCom 2010
20596	2616	1334793600	SEFM 2012
23457	2216	1337472000	NLP  2012
1555	67	1193788800	ADS 2008
10898	103721	1282262400	Cloud Computing 2010
16800	2157	1314835200	MTV 2011
18545	1471	1334880000	ICSM 2012
1508	103722	1191110400	Berber in contact 2008
32197	2660	1391126400	SIGCOMM 2014
36204	103723	1387756800	CCGIDIS 2014
22542	103724	1330905600	WINSYS 2012
10059	103725	1279843200	SIASP 2010
25639	103726	1347926400	AISC 2013
16837	103727	1313366400	LISC  2011
39797	103728	1431388800	ICCGI 2015
4627	699	1236470400	DEXA  2009
11510	418	1291939200	CF 2011
27317	100917	1359676800	LibrAsia 2013
10016	1928	1286841600	LADC 2011
15377	103729	1305417600	EPQU 2011
29740	103730	1370822400	ACMME 2013
1559	103731	1196380800	HPCS 2008
36138	103732	1404086400	ICMME 2014
22124	102397	1331510400	SEA  2012
22371	2954	1362096000	VLDB 2013
11487	103733	1346371200	The Adulterous Text 2013
9970	103734	1275782400	SBCARS 2010
7692	103735	1271289600	RCSLPLT & ASOT 2010
18278	666	1320624000	DCC 2012
25057	102713	1353196800	PerCol 2013
39135	103736	1409875200	CompuScientia 2014
8568	101244	1267315200	IJCNC 2010
9018	3104	1271376000	WLIAMAS 2010
19876	103737	1329782400	CADS 2012
30342	101670	1366848000	ICISS 2013
31996	103738	1383177600	Metaheuristic  2014
16264	1891	1307318400	JTRES 2011
28259	102373	1362614400	AAMS-PS 2013
21655	103739	1362096000	jama-peer 2012
2313	1294	1221609600	ICC 2009
17114	103740	1309478400	ICAT 2011
39195	100206	1405123200	2014 2015
23547	103741	1270339200	IJCMAM 2012
31253	103742	1381795200	EMCB 2014
35998	100174	1398384000	EnA-HPC 2014
40476	103743	1415923200	IEEE S&P 2015
16244	103744	1307318400	EmpiRE 2011
23808	103745	1339718400	WiSARN FALL 2012
27891	103746	1360713600	ICEIS 2013
35007	103747	1404432000	URLA 2014
22889	103748	1339372800	BIGDATA 2012
28577	103749	1377820800	HCC 2013
29083	1556	1374364800	IICAI 2013
15929	103750	1302480000	ICCANS 2011
34722	103751	1392508800	S2G 2014
28973	103752	1360886400	Health and Wellness 2013
8621	103753	1261094400	Delphi Live! 2010
5347	2721	1240790400	SOCC 2009
16401	103754	1308096000	LATINCOM 2011
33622	103755	1393804800	SI on Social impact of Internet of Thing 2014
26402	101137	1351555200	IJMVSC  2012
40703	100197	1428105600	MISNC 2015
38456	2098	1408060800	MobiCASE 2014
12981	103756	1298764800	ICCMS  2011
6322	1279	1265760000	ICALP 2010
2786	103757	1231977600	PPC 2009
1935	103758	1206576000	LDALSK 2008
21942	101877	1331769600	IJCSEA 2012
10935	101788	1281398400	ICIF  2010
5714	103759	1252022400	WOMSA 2009
35653	103760	1393804800	DARTbook 2014
2184	103761	1201824000	CSSSIA 2008
11101	100959	1293753600	ICCSSE 2011
32625	103762	1381795200	Kairos - Dec 2013
26400	101262	1356393600	IJFCST 2012
4600	102345	1240790400	IECON 2009
18543	103763	1320019200	AgAmI  2012
40399	101437	1404259200	KINEMATICS 2014
13428	103534	1299715200	PDPTA 2011
36622	103764	1408060800	GermEval 2014
34247	103765	1395273600	ICHTM 2014
10788	2076	1298246400	MLDM 2011
8469	103766	1266192000	CJCSM 2010
29774	101371	1366416000	CSE 2013
39839	103767	1404432000	SOM 2015
177	103768	1187481600	ALC 2007
11011	103769	1280966400	NGBT 2011
15222	103770	1301875200	WCCCS 2011
26392	103771	1354320000	EDSA 2013
25347	103772	1350691200	TEL Papers/Chapters 2012
26437	103773	1364169600	DMAN 2013
18716	101678	1320019200	IJSC 2011
29666	103774	1365724800	NACIT 2013
31148	2847	1375056000	TextGraphs 2013
15990	103775	1305849600	UAS track- DHSS 2011
17555	103776	1316736000	I-ESA 2012
6104	100696	1251590400	ICIM 2009
36008	103777	1398384000	NGEBIS 2014
10307	103778	1277683200	SAMT 2010
16354	103779	1309392000	AutoSoft 2011
2019	2505	1199491200	RSP 2008
4894	1738	1237161600	ISPA 2009
27754	103780	1341705600	IAMJ 2013
35588	103781	1400544000	WVC   2014
1608	2606	1199923200	SEC 2008
33754	2651	1397520000	SGP 2014
40915	103782	1414713600	IWWAAC 2015
5107	1884	1241049600	JFSMA 2009
38720	103783	1406764800	SKIMA 2014
31103	103784	1370736000	CN13 - Workshop 2013
31782	103785	1380499200	ICMEMSCE 2013
14326	103786	1297296000	CAMPCE 2011
22078	321	1330819200	BPMDS 2012
5890	100182	1247961600	MTEL 2009
2179	103787	1207008000	ECTEL 2008
36722	103788	1406419200	24th Neuropharmacology Conference 2014
7704	103397	1271289600	IHMSC 2010
36243	103789	1400112000	IMAN 2014
20251	103790	1330560000	CfP ES³  2012
37735	103791	1401408000	GCH 2014
38186	103792	1406764800	SDWN 2014
11945	101851	1315872000	MEMS 2012
18903	103793	1319241600	IJSAT 2011
29497	103794	1365552000	GRRIP@RE 2013
8604	103795	1277942400	ICT&KE 2010
1509	103796	1194652800	Postgraduate Translation 2008
23442	2157	1346457600	MTV 2012
4951	103797	1244419200	KESE 2009
30389	103798	1376092800	ICHSC 2013
42800	296	1428624000	BIOKDD 2015
22028	101668	1332201600	IJSPTM 2012
31250	103799	1377388800	SEISCON  2013
7751	103800	1267315200	MIACA 2010
36911	103801	1399593600	ParaPhrase Summer School  2014
11947	103802	1310688000	EWDTS 2011
8188	2043	1271289600	MFCS 2010
8421	116	1275350400	AIPR 2010
10452	522	1279152000	COCOA 2010
31069	103803	1380499200	STTT Special Section 2013
13492	100466	1295481600	ICSEM 2011
29863	103405	1371081600	WGP 2013
38372	100231	1420848000	IJIT 2015
7748	1239	1275609600	Humanoids 2010
10528	103804	1271548800	XDiff 2010
25330	103447	1355961600	ICCCH 2013
15715	103805	1303430400	CMNA 2011
10091	103806	1276473600	AVoCS 2010
31052	103807	1379203200	ACES 2014
37980	2897	1406764800	UIC 2014
1786	103808	1201737600	SWL III 2008
32668	103809	1392422400	Behavioral Information Security Research 2014
9268	2893	1274400000	UCMedia  2010
41511	103810	1427414400	FNC 2015
27503	103811	1366416000	WL4AI 2013
29591	307	1369785600	BIRTE 2013
32158	103812	1378598400	ASSRI 2013
27476	1575	1364774400	i-KNOW 2013
6101	101828	1249257600	FITS 2009
37344	103251	1400112000	SAMLA 2014
14289	100844	1299715200	DMIN 2011
19117	103813	1325289600	ISCPS 2012
16706	103814	1309392000	CBIC 2011
17265	103815	1313452800	WiMoNe - 3.0 2012
4054	102504	1230681600	ISTAS 2009
42796	2851	1426550400	TFP 2015
21107	103816	1327881600	HCI-Aero 2012
8022	103817	1275004800	CCW 2010
39273	103818	1421539200	MeMeA 2015
16913	103819	1309392000	Cloud Bootcamp 2011
27791	102771	1363305600	ACITY 2013
39103	103820	1413676800	Literary Margins and Digital Media 2015
22400	103821	1341878400	Allerton 2012
33483	2801	1387065600	SwSTE 2014
13652	103047	1299974400	SOLI 2011
7055	1848	1263513600	IWOMP 2010
28737	103822	1362009600	ISCE 2013
5900	1727	1269388800	ISMIR 2010
30771	103823	1368748800	COVEnANT 2013
22325	103824	1352937600	JNSM Special Issue 2013
20044	103825	1328054400	NACOMP@AISB/IACAP 2012
22330	101044	1332633600	IJESA 2012
22607	103826	1346371200	MDPI AG - JPM 2012
10341	102341	1290643200	FDTT 2011
21730	103827	1334448000	SeCIHD 2012
10181	103828	1283299200	IJRRCS-SI 2010
3574	103829	1224028800	i-CIPEC 2008
29716	103830	1364601600	MIC-SS 2013
23302	103831	1341014400	CSFF  2012
1571	103832	1201219200	FEM 2008
31162	103833	1372550400	SenseCam 2013
1402	103834	1200009600	HRI 2008
11329	103835	1285891200	IEEE TAC Special issue 2010
38060	1356	1416355200	ICEIS 2015
15363	103836	1304985600	KDIR 2011
12530	103837	1294358400	IWPCM 2011
7522	103838	1263945600	LAP-Comput-Intelligence 2010
1586	101678	1199577600	IJSC 2008
31227	1132	1376611200	GIR 2013
43018	2582	1425600000	SCOPES 2015
12205	103839	1291075200	FP-NETS: Biological Networks 2011
29709	103840	1368576000	WRLCOMP 2013
15811	100626	1302393600	IJWesT 2011
9483	103841	1300147200	CITA  2011
20027	103842	1341532800	TETW 2012
37007	103843	1404086400	CCIA -  2014
39747	103844	1416182400	Anthropology 2015
35737	103845	1396224000	SSBSS 2014
7344	103846	1263513600	TM 2010
17826	103847	1319587200	ICID 2011
2432	103848	1210809600	NSC 2008
14189	103849	1296432000	Inclusive Museum  2011
17707	103850	1321315200	TMS/DEVS 2012
26684	2050	1375315200	MICAI 2013
2780	103851	1206230400	IWLS 2008
30683	103852	1379980800	ICAART 2014
34507	103853	1404086400	BIOMETRICS 2014 2014
9647	103854	1276732800	BioSEPLN 2010
28293	892	1362096000	EOMAS 2013
40855	103855	1425168000	ECERP 2015
37251	103856	1404086400	DWN 2014
29329	103857	1366416000	CWC 2013
13909	103858	1298937600	ATC 2011
11370	103523	1287532800	MAW 2011
23326	103859	1337472000	ICSE 2012
22590	103860	1333584000	Cloud 2012
1392	103861	1211673600	EPE/PEMC 2008
26204	103862	1355270400	FESCA 2013
25019	103863	1334361600	Bio-IT Cloud Summit 2012
15182	103100	1301529600	IRMLeS 2011
1186	233	1181260800	ASE 2007
40394	103864	1398816000	IntelSys 2014
32827	103865	1420848000	ICKEM 2015
6609	103866	1258848000	8th IHNS 2010
19401	103867	1326758400	NooJ Conference 2012
1367	103868	1191369600	DFM&Y 2007
27907	103836	1368662400	KDIR 2013
10510	103869	1278720000	RABAN 2010
15142	103870	1307577600	EuroCereal 2011
12794	103871	1288396800	ICSSE  2011
18101	103872	1314748800	AUC - 3.0 2012
6308	103715	1267747200	ICBBT 2010
1665	100168	1193270400	SecSE 2008
37920	103873	1412899200	CGAT 2015
6471	103746	1268179200	ICEIS 2010
31217	103874	1377907200	IEEE Sensors MIS 2014
28832	101957	1363305600	CMSC 2013
39483	114	1410739200	AINA 2015
21664	103875	1333670400	YEWSSE 2012
30407	103876	1367193600	RSmeetDB 2013
18399	103877	1322611200	SSCI Journal 2012
22001	100035	1335744000	CD-ARES 2012
14185	103878	1304121600	CBB 2011
15102	102811	1300147200	IJMIT 2011
25291	100574	1346371200	IJWSC 2012
435	103879	1177286400	NGCA 2007
15183	740	1303430400	DMS 2011
40312	103880	1412899200	ICTCE 2015
7454	103003	1265328000	SQM 2010
33034	761	1399593600	DS 2014
1833	103881	1193875200	MACIS 2008
6735	548	1264896000	COMPSAC 2010
34656	2852	1399593600	TGC 2014
5924	103882	1252368000	DADS 2010
36754	103883	1398816000	GS-MICST  2014
14729	103884	1303430400	PMP 2011
2075	103885	1199059200	EMC EUROPE 2008
9737	101474	1274140800	SBSC 2010
6638	100799	1254268800	EUCAP 2010
11803	101464	1289347200	MIMT 2011
5526	103886	1243814400	ACM MDI 2009
33998	165	1390780800	AMSTA 2014
10767	103887	1283040000	Call for Book Chapters 2011
14219	103888	1330041600	Sport and Society Conference 2012
23804	100183	1345420800	IJGCA 2012
29550	143	1368230400	ALT 2013
25779	103889	1356393600	ICCSEA 2013
1376	1422	1191196800	ICMLA 2007
9961	103890	1276732800	IDCS 2010
6731	2736	1231632000	SOSE 2010
19551	103891	1327276800	CIDUI 2012
2871	103892	1215388800	QSI 2008
41975	103893	1417392000	Local-Remote Collaboration Workshop 2015
39257	103894	1408060800	CYBI 2014
19213	100704	1320883200	IJMA 2011
12399	103895	1295568000	COOL Chips 2011
23096	103896	1341100800	IEEE IT Pro 2013
37382	103897	1400198400	CSSC 2014
4095	788	1233360000	EAMT 2009
18336	103898	1311120000	Fundraising for Arts and Culture 2011
20615	1128	1336089600	GHTC 2012
12696	101244	1293753600	IJCNC 2011
16321	103899	1309737600	DOBA 2011
32680	103900	1393545600	IACLP 2014
9262	103901	1270771200	AMD 2010
14246	103902	1296950400	WeST 2011
28974	103903	1362096000	Museum  2013
12022	103904	1291075200	Cultures in dialogue 2011
5359	103905	1251590400	Non-Western LGBTQ Id 2009
19819	103906	1336608000	IBCUC 2012
39343	103907	1410739200	BS14 2014
34765	103908	1388966400	CloudSD 2014
26999	103909	1368144000	ICEL 2013
21495	33097	1334275200	SPLASH 2012
16511	103910	1316044800	RPoWL 2011
20448	103911	1326585600	IJATER 2012
29866	1705	1364774400	I-SEMANTICS 2013
37153	100202	1421107200	VLSICS 2015
19815	820	1328227200	ECRTS 2012
21995	103912	1337040000	INFINITY 2012
27817	103913	1357430400	QIMIE 2013
13111	103632	1306627200	ICESSE  2011
3367	103914	1225411200	CI-Sched 2009
41693	103915	1417305600	DATA-CCIP 2015
30775	103916	1376784000	IEEE MPPES 2013
9605	103917	1272585600	EMDT 2010
21891	1171	1342310400	HASE 2012
3185	103918	1218758400	BioSecure 2008
19409	103919	1327968000	IS-MiS 2012
2682	2556	1210291200	SBES 2008
7962	103920	1275350400	PAN 2010
16142	205	1310688000	APSEC 2011
8853	101595	1279152000	ACE 2010
30582	2782	1372118400	STM 2013
28093	103921	1359158400	inwes 2013
16611	103922	1311120000	IEEE-MIPR 2011
4782	101874	1239321600	SIGMOD IDAR 2009
33570	103923	1388707200	Visual anthropology 2014
5077	2126	1241395200	MOST-ONISW 2009
42626	103924	1421712000	EAPJMSE 2015
14547	102761	1305244800	SLPAT 2011
2759	103925	1211500800	ProHealth 2008
9820	2474	1276560000	RED 2010
12251	102352	1291939200	ICMSBE 2011
37474	103926	1399248000	LDAB@CIBB 2014
40867	1330	1418342400	ICDCS 2015
33003	101124	1391990400	BigData 2014
36048	103927	1396396800	CIIE 2014
10186	103928	1277856000	MENS  2010
6459	100251	1256860800	EW 2010
33993	101961	1401408000	ICCASA 2014
26382	383	1354233600	CCC 2013
2199	1679	1204329600	ISC 2008
4202	2888	1236902400	UAI 2009
36430	103929	1393113600	DAAF 2014
29007	103930	1363910400	RISI 2013
10005	103931	1275609600	Creating Bridges 2010
37228	103932	1404950400	APCBEES-ICCAE 2014
8798	103933	1270080000	ICNDC 2010
6860	103934	1264896000	IFIP-AI 2010
15050	1272	1305504000	ICADL 2011
14574	103935	1288051200	INDICQ 2011
25345	100849	1347667200	IJCSES 2012
6333	103936	1255564800	CCDC 2010
1159	103937	1193702400	FOREN 2008
16218	103938	1308528000	IA 2011
19374	103939	1335744000	OGST-SIP-PCA 2012
17251	103940	1305849600	FP7-Autumn Academy 2011
25343	100557	1347235200	IJCGA 2012
11824	1426	1297382400	ICMT 2011
35357	103941	1392595200	SCPE SI March 2014
22707	58	1349654400	ADCS 2012
42909	103942	1425081600	IS15_Chennai Symposium 2015
470	101555	1187308800	SCI 2008
6624	103943	1295568000	Politics 2011
14811	103944	1300665600	SBM 2011
36897	103945	1391212800	6PCM 2014
29800	103946	1379203200	ICMSET  2013
8977	103868	1272240000	DFM&Y 2010
11389	1401	1287014400	ICISTM 2011
22426	103947	1336867200	PALE 2012
2155	321	1203033600	BPMDS 2008
35843	103948	1395532800	IoTIP 2014
30909	103949	1372377600	ChileCHI 2013
33783	103950	1398988800	ICAS 2014
31665	103951	1383264000	Future of Monogamy and Nonmonogamy 2014
41874	103952	1421712000	paras 2015
27191	103953	1355529600	IJRSAT 2012
7788	103954	1265155200	IMFEDK 2010
2479	730	1209081600	DLS 2008
5189	103955	1240185600	VAKD 2009
1116	101816	1189209600	SAC 2008
11534	103956	1286668800	ICCPM 2010
15651	103957	1310688000	ANNAWORLD 2011
28119	100806	1369440000	IJDMS 2013
5349	103958	1249084800	WPC 2010
20529	103959	1329091200	IEEE CORAL 2012
36905	103077	1399248000	DASIP 2014
18549	103960	1320019200	CMI 2012
40762	103961	1413504000	SETrackITNG 2015
37771	103962	1401580800	NACTIS 2014
42469	103963	1421020800	MLRec 2015
2610	2122	1216598400	MoMM 2008
34074	103964	1392076800	RTME 2014
11584	103965	1292371200	SAIRF 2011
33543	103966	1382140800	ComSec 2014
38514	103967	1411084800	HISTART'14 2014
20022	2869	1333584000	TPDL 2012
36672	103968	1410307200	ICNIT 2014
8979	103398	1267401600	CFP 2010
25641	103726	1347926400	AISC 2013
8484	100177	1284076800	ICITIS 2010
31974	103969	1391126400	VIZBI 2014
34025	103970	1369440000	UCAAT 2013
3122	1791	1226016000	ITNG 2009
8020	102705	1272585600	TAIC PART 2010
8072	103971	1267142400	HMWN 2010 2010
17656	103972	1316044800	BEFM 2011
23660	103973	1339286400	IJASCSE 2012
29703	103974	1366416000	EEI 2013
11095	103975	1295568000	CompArch 2011
1995	11	1199664000	AB 2008
22407	1086	1340323200	FPT 2012
7936	103976	1263945600	EAGE 2010
22425	100021	1333152000	IJWEST 2012
4595	712	1239753600	DigiBiz 2009
18633	103977	1313020800	JTCM 2012
1900	53	1208736000	ADBIS 2008
29873	103978	1368576000	ACFTCC 2013
5261	103979	1242777600	EMERGING 2009
25326	103980	1350259200	CogALex 2012
42968	103981	1428624000	ICACSET 2015
28861	103982	1361318400	HBIS 2013
3746	103983	1228435200	CODS 2009
41270	103984	1442707200	international conference  2015
6879	2750	1267315200	SPLC 2010
11224	103985	1290384000	UR@FLAIRS-24 2011
13261	103986	1296172800	DAT01 2011
30483	103987	1382918400	IAM2014W 2014
26804	103988	1364688000	Apimondia  2013
19375	103989	1325980800	STEM Measures 2012
7727	2683	1273536000	SIN 2010
23647	2070	1344211200	MIWAI 2012
24241	1441	1343347200	ICORES 2013
11620	103990	1289174400	EGIHMI 2011
16399	438	1305417600	CHItaly 2011
10623	103991	1281657600	S&D4RCES 2010
16154	103992	1314835200	Many Cinemas-02 2011
34204	103993	-55823472000	MICS 2014
9781	3182	1320624000	WWW 2012
23178	101244	1335744000	IJCNC 2012
13194	1729	1291593600	ISMM 2011
16949	103994	1310947200	4th International Conference on ICDP 2011
10563	103995	1284076800	ICSST 2011
9966	1193	1274918400	HIPEAC 2011
35041	103996	1394841600	ESSE 2014
7622	103351	1276473600	ICM 2010
19430	103997	1325808000	SEMAIS 2012
42881	103998	1428624000	PHILHIST 2015
39403	103999	1414108800	JSEET@ICSE 2015
31282	103180	1388966400	BMSB 2014
6465	100205	1259625600	MOUND 2010
15808	104000	1304121600	ESLP 2011
28623	104001	1360281600	MCPS 2013
27833	104002	1375228800	FNP-JAM 2013
42081	102270	1425772800	BEA 2015
16241	104003	1308268800	IWSPM 2011
20057	102112	1329264000	ICMC 2012
26745	104004	1359158400	GridCom 2013
26617	104005	1355097600	ICSSM 2013
26317	104006	1353369600	BDI 2013
36787	104007	1409270400	ACMR  2014
15192	104008	1301529600	MRU Centennial 2011
29878	100268	1373932800	SAAIP 2013
34911	103398	1390694400	CFP 2014
12768	104009	1285372800	ICMISC  2011
11425	933	1291593600	ESWC 2011
13736	104010	1299715200	CCV 2011
5881	100940	1252972800	ISDA 2010
41806	104011	1429401600	SmartGridComm 2015
11150	104012	1284249600	VIII ENACOMP  2010
26706	104013	1353369600	JGRS 2012
23871	104014	1340496000	ijccts 2012
14732	101670	1306713600	ICISS 2011
9533	104015	1273881600	XML Data Mining 2010
42278	104016	1418169600	DLES 2015
7621	104017	1272844800	CMRF 2010
16969	101376	1309996800	HCI 2011
36864	2143	1410134400	MSN 2014
36428	104018	1398902400	GID 2014
37643	102484	1404086400	GBMCE 2014
29811	104019	1366588800	Sozioinformatik 2013
9612	104020	1276560000	WIFS 2010
27206	101527	1366848000	AIG 2013
41031	101078	1414627200	IBC 2015
17432	100432	1313366400	ILTC 2011
14471	350	1297555200	CALCO 2011
10993	104021	1301529600	RRJoNS 2011
31296	104022	1384041600	IWEKSS 2014
21109	104023	1338336000	ITS2012Bangkok 2012
5936	104024	1267920000	OWASP-ASR 2010
33990	104025	1386288000	AAMCGIR 2014
8062	104026	1271030400	LSMM 2010
7819	104027	1267142400	ICGSE 2010
2899	104028	1210377600	MEFL 2008
6840	104029	1263513600	SAAEI 2010
42816	2571	1423872000	SCC 2015
24154	100506	1345420800	IJPLA 2012
33701	104030	1387497600	IJSAIT  2013
11204	1458	1287100800	ICSAP 2011
15167	100849	1301529600	IJCSES 2011
3127	104031	1214524800	DAP 2008 2008
31130	104032	1404086400	The economics of rating agencies 2013
10108	565	1276473600	CoreGrid 2010
26623	104033	1358294400	GRIDCOM 2013
24783	100056	1345161600	IJCBIC 2012
35696	3083	1396224000	WIRN 2014
10174	104034	1277510400	NLPsL 2010
11215	104035	1288569600	QoMEX 2011
24057	104036	1344556800	PTDM 2012
33375	2104	1392940800	MobileHCI 2014
34404	104037	1391212800	DPMSS 2014
40345	103637	1430006400	ICSESS  2015
35999	104038	1396915200	MobileHealth 2014
12470	102616	1291939200	FutureNetwork 2011
20826	101993	1337040000	CSP 2012
1416	104039	1216080000	IECEC 2008
13796	101082	1300147200	CHINACOM 2011
12297	104040	1292371200	Queer Studies 2011
27586	104041	1372550400	TITR 2013
22268	104042	1338422400	Les coopératives,GEM 2012
13996	103535	1303430400	Air Pollution 2011
23496	104043	1339286400	FHPC 2012
39952	104044	1412035200	ICCD 2015
10863	104045	1284940800	CSM 2010
24772	104046	1345161600	IJAB 2012
28983	107	1367884800	AIIDE  2013
41529	100480	1428019200	ICCBE 2015
8859	104047	1280534400	TwUC 2010
15652	104048	1310688000	ASIAN 2011
16809	104049	1311379200	WDPM @ ICDM 2011
17203	41	1329004800	ACNS 2012
7693	103141	1279584000	CiSE 2010
36887	104050	1394841600	JAPPC 2014
13612	104051	1301011200	IBIS Special Issue 2011
15440	102079	1308528000	CLA 2011
31469	104052	1374796800	BBH 2013
40992	104053	1412553600	ICACTA 2015
7380	104054	1268611200	IWAAPO 2010
31502	104055	1373932800	IJRITCC 2013
29720	104056	1369353600	RAeS_FSG 2013
15978	104057	1305849600	PSD track- MAS 2011
26448	102811	1352073600	IJMIT 2012
2140	1337	1215388800	ICDM 2008
36480	104058	1408060800	ICHSD 2014
19862	858	1329004800	EGPGV 2012
7135	282	1262908800	BIBE 2010
6522	101545	1255564800	ICBFS  2010
35917	104059	1413331200	JISA 2014
33629	104060	1388966400	HARSH 2014
15228	1299	1301875200	ICCBR 2011
31083	104061	1339286400	EWSDN 2013
40947	104062	1418947200	ICLR 2015
12806	104063	1288396800	ICBEFMS  2011
37288	2746	1400803200	SPeL 2014
41210	104064	1418169600	Roof China  2015
21681	104065	1338336000	SIPSP 2012
24105	102640	1342310400	IJCIT 2012
26424	104066	1360713600	UT 2013
1688	104067	1204156800	NANO - RIO 2008
4781	104068	1238198400	XANTEC 2009
1303	2563	1181692800	SC 2007
37268	100232	1400544000	ICMIE 2014
14281	100195	1300406400	IGCC 2011
35840	947	1395964800	EUC 2014
30705	386	1371427200	CCE  2013
29921	104069	1369008000	VII CIM2013. Medellín, Colombia 2013
7451	104070	1263513600	PHYLOM 2010
28845	104071	1363737600	CIF 2013
32659	634	1386028800	DAC 2014
29617	104072	1367280000	IRAM  2013
19632	104073	1334188800	SCM&S Track- EMSS 2012
39764	102894	1408320000	BioDM 2014
21985	2748	1336348800	SPIRE 2012
20505	104074	1337040000	Cognitive 2012
13916	104075	1289606400	MarSec 2011
31343	1973	1375401600	LPAR 2013
42694	104076	1424822400	MAPP 2015
30188	104077	1375142400	SENSORNETS 2014
1860	2468	1202083200	RE 2008
40269	104078	1421280000	ICIPCE 2015
31051	104079	1378425600	SPPC 2013
7752	104080	1272672000	ICCP 2010
5166	104081	1238371200	WGRS 2009
24535	104082	1341705600	STV 2012
31413	100048	1374278400	IJWCNT 2013
28275	104083	1361750400	WCCCE 2013
10866	104084	1283299200	SCGS 2011
4006	2722	1228089600	SoCG 2009
17365	1950	1328832000	LCTES 2012
24462	104085	1348963200	ADF 2012
5198	104086	1241136000	IWODE 2009
13912	104087	1301356800	BioNLP 2011
39691	104088	1408060800	ICEACE 2014
30562	104089	1368748800	ISWC-InUse 2013
8502	104090	1268611200	WBC 2010
14906	104091	1308096000	ONE2ONE 2011
12796	100881	1288396800	ICEST  2011
39925	102606	1411344000	CCISA 2015
20300	104092	1331769600	SI of PR 2012
13737	103873	1299715200	CGAT 2011
41347	104093	1294790400	ManFog 2015
28248	2530	1362268800	SAFECOMP 2013
8464	104094	1266192000	CJVLSIS 2010
24293	104095	1344556800	SSTDM 2012
31765	104096	1373760000	EEECEGC 2013
35335	104097	1356566400	OMEE 2014
36355	104098	1404086400	ICAR 2014
40880	2369	1415836800	PLDI 2015
43063	104099	1427760000	IERGCONF 2015
29243	103672	1373846400	CASE 2013
24745	100679	1345420800	IJU 2012
321	104100	1191196800	ALPS 2007
15247	104101	1286236800	IDP Call for Papers 2011
15455	1702	1315872000	ISEC 2012
17932	104102	1322179200	Acoustics 2012
35174	104103	1414713600	FCI&S 2014
41021	104104	1412899200	PSC 2015
1784	1070	1199664000	FOMI 2008
20406	967	1329264000	Euro-Par 2012
10242	927	1284940800	ESSoS 2011
21092	104105	1331856000	Web2Touch 2012
5795	1215	1252454400	HotSWUp 2009
34580	104106	1393804800	SI Technology Aging 2014
17020	104107	1312070400	Workshop GSCL 2011
8362	104108	1260576000	WBE 2010
36169	104109	1397088000	CGAHI 2014
3724	104110	1231632000	Images of Virtuality 2009
20564	102552	1331769600	ICEM 2012
33312	103378	1391558400	ICLST 2014
4474	104111	1235088000	STI PhD 2009
41492	104112	1433116800	WI-IAT (Tutorial) 2015
18599	104113	1322697600	LINEE2 2012
32643	104114	1380931200	NSESE 2013
35645	104115	1397260800	SPE 2014
24579	104116	1349827200	ICGCNC 2013
39227	104117	1416009600	IET-Networks SDN 2014
905	1375	1175212800	ICGSE 2007
20418	104118	1326153600	ICIST' 2012
7741	2488	1279238400	ROBIO 2010
1336	3090	1190332800	WISEC 2008
14373	104119	1297728000	ERDM 2011
10170	1909	1281312000	KICSS 2010
25541	100297	1347235200	IJGTT 2012
37014	104120	1414627200	KST 2015
10890	2323	1305849600	PDCAT 2011
11064	104121	1281830400	i-USEr 2010
4173	2298	1229904000	PAISI 2009
9813	102459	1278028800	MCS 2010
